region,date,confirm
Bahia,2021-08-31,624
Ceará,2021-08-31,240
Distrito Federal,2021-08-31,531
Espirito Santo,2021-08-31,826
Goiás,2021-08-31,4346
Maranhão,2021-08-31,473
Mato Grosso,2021-08-31,1064
Mato Grosso do Sul,2021-08-31,305
Minas Gerais,2021-08-31,2509
Pará,2021-08-31,566
Paraíba,2021-08-31,152
Paraná,2021-08-31,1139
Pernambuco,2021-08-31,508
Piauí,2021-08-31,259
Rio de Janeiro,2021-08-31,2599
Rio Grande do Norte,2021-08-31,144
Rio Grande do Sul,2021-08-31,843
Rondônia,2021-08-31,175
Roraima,2021-08-31,174
Santa Catarina,2021-08-31,1504
São Paulo,2021-08-31,7360
Sergipe,2021-08-31,13
Tocantins,2021-08-31,243
Acre,2021-09-01,8
Alagoas,2021-09-01,126
Amapá,2021-09-01,12
Amazonas,2021-09-01,147
Bahia,2021-09-01,805
Ceará,2021-09-01,242
Distrito Federal,2021-09-01,1185
Espirito Santo,2021-09-01,777
Goiás,2021-09-01,3088
Maranhão,2021-09-01,473
Mato Grosso,2021-09-01,1024
Mato Grosso do Sul,2021-09-01,260
Minas Gerais,2021-09-01,2892
Pará,2021-09-01,341
Paraíba,2021-09-01,407
Paraná,2021-09-01,1270
Pernambuco,2021-09-01,1057
Piauí,2021-09-01,201
Rio de Janeiro,2021-09-01,2110
Rio Grande do Norte,2021-09-01,117
Rio Grande do Sul,2021-09-01,792
Rondônia,2021-09-01,239
Roraima,2021-09-01,102
Santa Catarina,2021-09-01,1297
São Paulo,2021-09-01,6454
Sergipe,2021-09-01,15
Tocantins,2021-09-01,307
Acre,2021-09-02,4
Alagoas,2021-09-02,97
Amapá,2021-09-02,18
Amazonas,2021-09-02,134
Bahia,2021-09-02,830
Ceará,2021-09-02,464
Distrito Federal,2021-09-02,1021
Espirito Santo,2021-09-02,630
Goiás,2021-09-02,2528
Maranhão,2021-09-02,357
Mato Grosso,2021-09-02,886
Mato Grosso do Sul,2021-09-02,329
Minas Gerais,2021-09-02,3991
Pará,2021-09-02,382
Paraíba,2021-09-02,441
Paraná,2021-09-02,3281
Pernambuco,2021-09-02,571
Piauí,2021-09-02,196
Rio de Janeiro,2021-09-02,2105
Rio Grande do Norte,2021-09-02,101
Rio Grande do Sul,2021-09-02,729
Rondônia,2021-09-02,136
Roraima,2021-09-02,122
Santa Catarina,2021-09-02,1237
São Paulo,2021-09-02,6120
Sergipe,2021-09-02,32
Tocantins,2021-09-02,281
Acre,2021-09-03,20
Alagoas,2021-09-03,111
Amapá,2021-09-03,24
Amazonas,2021-09-03,175
Bahia,2021-09-03,814
Ceará,2021-09-03,255
Distrito Federal,2021-09-03,1054
Espirito Santo,2021-09-03,700
Goiás,2021-09-03,1784
Maranhão,2021-09-03,340
Mato Grosso,2021-09-03,827
Mato Grosso do Sul,2021-09-03,258
Minas Gerais,2021-09-03,1467
Pará,2021-09-03,220
Paraíba,2021-09-03,630
Paraná,2021-09-03,2965
Pernambuco,2021-09-03,541
Piauí,2021-09-03,165
Rio de Janeiro,2021-09-03,1978
Rio Grande do Norte,2021-09-03,52
Rio Grande do Sul,2021-09-03,800
Rondônia,2021-09-03,142
Roraima,2021-09-03,79
Santa Catarina,2021-09-03,1261
São Paulo,2021-09-03,6714
Sergipe,2021-09-03,26
Tocantins,2021-09-03,202
Acre,2021-09-04,20
Alagoas,2021-09-04,315
Amapá,2021-09-04,12
Amazonas,2021-09-04,96
Bahia,2021-09-04,528
Ceará,2021-09-04,412
Distrito Federal,2021-09-04,689
Espirito Santo,2021-09-04,840
Goiás,2021-09-04,308
Maranhão,2021-09-04,377
Mato Grosso,2021-09-04,660
Mato Grosso do Sul,2021-09-04,183
Minas Gerais,2021-09-04,2582
Pará,2021-09-04,85
Paraíba,2021-09-04,573
Paraná,2021-09-04,1314
Pernambuco,2021-09-04,361
Piauí,2021-09-04,88
Rio de Janeiro,2021-09-04,2293
Rio Grande do Norte,2021-09-04,105
Rio Grande do Sul,2021-09-04,678
Rondônia,2021-09-04,44
Roraima,2021-09-04,136
Santa Catarina,2021-09-04,1043
São Paulo,2021-09-04,6471
Sergipe,2021-09-04,16
Tocantins,2021-09-04,96
Acre,2021-09-05,0
Alagoas,2021-09-05,181
Amapá,2021-09-05,15
Amazonas,2021-09-05,84
Bahia,2021-09-05,210
Ceará,2021-09-05,385
Distrito Federal,2021-09-05,663
Espirito Santo,2021-09-05,451
