country,date,type,median,lower_90,upper_90,lower_50,upper_50
Ukraine,2020-07-07,estimate,18,15,21,17,19
Ukraine,2020-07-08,estimate,18,14,21,17,20
Ukraine,2020-07-09,estimate,18,14,21,17,20
Ukraine,2020-07-10,estimate,18,14,21,17,20
Ukraine,2020-07-11,estimate,19,14,21,17,20
Ukraine,2020-07-12,estimate,19,15,22,18,20
Ukraine,2020-07-13,estimate,19,15,22,18,21
Ukraine,2020-07-14,estimate,19,15,22,18,20
Ukraine,2020-07-15,estimate,19,15,22,18,20
Ukraine,2020-07-16,estimate,19,16,23,18,21
Ukraine,2020-07-17,estimate,20,16,23,18,21
Ukraine,2020-07-18,estimate,20,16,23,19,21
Ukraine,2020-07-19,estimate,20,17,24,19,21
Ukraine,2020-07-20,estimate,20,17,24,19,22
Ukraine,2020-07-21,estimate,21,17,24,19,22
Ukraine,2020-07-22,estimate,21,18,25,20,22
Ukraine,2020-07-23,estimate,21,18,25,20,23
Ukraine,2020-07-24,estimate,21,18,25,20,23
Ukraine,2020-07-25,estimate,22,18,26,20,23
Ukraine,2020-07-26,estimate,22,18,26,21,24
Ukraine,2020-07-27,estimate,22,19,26,21,24
Ukraine,2020-07-28,estimate,23,19,27,20,24
Ukraine,2020-07-29,estimate,23,19,28,21,25
Ukraine,2020-07-30,estimate based on partial data,23,19,28,21,25
Ukraine,2020-07-31,estimate based on partial data,24,19,29,22,25
Ukraine,2020-08-01,estimate based on partial data,24,19,29,22,26
Ukraine,2020-08-02,estimate based on partial data,24,19,30,22,26
Ukraine,2020-08-03,estimate based on partial data,24,18,30,21,26
Ukraine,2020-08-04,estimate based on partial data,24,19,31,22,26
Ukraine,2020-08-05,estimate based on partial data,25,18,32,21,26
Ukraine,2020-08-06,estimate based on partial data,25,18,33,21,26
Ukraine,2020-08-07,estimate based on partial data,25,17,34,21,27
Ukraine,2020-08-08,estimate based on partial data,25,17,35,21,27
Ukraine,2020-08-09,estimate based on partial data,26,17,37,21,27
Ukraine,2020-08-10,estimate based on partial data,26,14,36,21,28
Ukraine,2020-08-11,estimate based on partial data,26,14,38,21,29
Ukraine,2020-08-12,estimate based on partial data,26,13,39,21,29
Ukraine,2020-08-13,estimate based on partial data,26,13,41,21,30
Ukraine,2020-08-14,estimate based on partial data,27,13,43,21,30
Ukraine,2020-08-15,estimate based on partial data,27,12,45,22,31
Ukraine,2020-08-16,estimate based on partial data,27,11,47,21,31
Ukraine,2020-08-17,forecast,27,11,49,21,32
Ukraine,2020-08-18,forecast,28,6,47,20,32
Ukraine,2020-08-19,forecast,28,7,50,22,34
Ukraine,2020-08-20,forecast,28,4,50,20,33
Ukraine,2020-08-21,forecast,28,4,53,20,34
Ukraine,2020-08-22,forecast,29,4,54,20,34
Ukraine,2020-08-23,forecast,29,4,57,20,35
Ukraine,2020-08-24,forecast,29,3,59,20,35
Ukraine,2020-08-25,forecast,30,2,60,20,36
Ukraine,2020-08-26,forecast,30,2,63,20,36
Ukraine,2020-08-27,forecast,30,0,64,20,37
Ukraine,2020-08-28,forecast,30,0,66,20,37
Ukraine,2020-08-29,forecast,31,0,68,20,38
Ukraine,2020-08-30,forecast,31,0,71,20,39
United Arab Emirates,2020-06-07,estimate,0,0,2,0,1
United Arab Emirates,2020-06-08,estimate,0,0,2,0,1
United Arab Emirates,2020-06-09,estimate,0,0,2,0,1
United Arab Emirates,2020-06-10,estimate,1,0,2,0,1
United Arab Emirates,2020-06-11,estimate,0,0,2,0,1
United Arab Emirates,2020-06-12,estimate,0,0,2,0,1
United Arab Emirates,2020-06-13,estimate,0,0,2,0,1
United Arab Emirates,2020-06-14,estimate,0,0,2,0,1
United Arab Emirates,2020-06-15,estimate,0,0,2,0,1
United Arab Emirates,2020-06-16,estimate,0,0,2,0,1
United Arab Emirates,2020-06-17,estimate,0,0,2,0,1
United Arab Emirates,2020-06-18,estimate,0,0,2,0,1
United Arab Emirates,2020-06-19,estimate,0,0,2,0,1
United Arab Emirates,2020-06-20,estimate,0,0,2,0,1
United Arab Emirates,2020-06-21,estimate,0,0,2,0,1
United Arab Emirates,2020-06-22,estimate,0,0,1,0,1
United Arab Emirates,2020-06-23,estimate,0,0,1,0,1
United Arab Emirates,2020-06-24,estimate,0,0,1,0,1
United Arab Emirates,2020-06-25,estimate,0,0,1,0,1
United Arab Emirates,2020-06-26,estimate,0,0,1,0,1
United Arab Emirates,2020-06-27,estimate,0,0,1,0,1
United Arab Emirates,2020-06-28,estimate,0,0,1,0,1
United Arab Emirates,2020-06-29,estimate,0,0,1,0,1
United Arab Emirates,2020-06-30,estimate,0,0,1,0,1
United Arab Emirates,2020-07-01,estimate,0,0,1,0,1
United Arab Emirates,2020-07-02,estimate,0,0,1,0,1
United Arab Emirates,2020-07-03,estimate,1,0,1,0,1
United Arab Emirates,2020-07-04,estimate,1,0,1,0,1
United Arab Emirates,2020-07-05,estimate,1,0,1,0,1
United Arab Emirates,2020-07-06,estimate,1,0,1,0,1
United Arab Emirates,2020-07-07,estimate,1,0,1,0,1
United Arab Emirates,2020-07-08,estimate,1,0,1,0,1
United Arab Emirates,2020-07-09,estimate,1,0,1,0,1
United Arab Emirates,2020-07-10,estimate,1,0,1,0,1
United Arab Emirates,2020-07-11,estimate,1,0,1,0,1
United Arab Emirates,2020-07-12,estimate,1,0,1,0,1
United Arab Emirates,2020-07-13,estimate,1,0,1,0,1
United Arab Emirates,2020-07-14,estimate,1,0,1,0,1
United Arab Emirates,2020-07-15,estimate,1,0,1,0,1
United Arab Emirates,2020-07-16,estimate,1,0,1,0,1
United Arab Emirates,2020-07-17,estimate,1,0,1,0,1
United Arab Emirates,2020-07-18,estimate,1,0,1,0,1
United Arab Emirates,2020-07-19,estimate,1,0,1,0,1
United Arab Emirates,2020-07-20,estimate,1,0,1,0,1
United Arab Emirates,2020-07-21,estimate,1,0,1,0,1
United Arab Emirates,2020-07-22,estimate,1,0,1,1,1
United Arab Emirates,2020-07-23,estimate,1,0,1,1,1
United Arab Emirates,2020-07-24,estimate,1,0,2,1,1
United Arab Emirates,2020-07-25,estimate,1,0,3,0,1
United Arab Emirates,2020-07-26,estimate,2,0,4,0,2
United Arab Emirates,2020-07-27,estimate,2,0,6,0,3
United Arab Emirates,2020-07-28,estimate,3,0,9,0,4
United Arab Emirates,2020-07-29,estimate,4,0,13,0,6
United Arab Emirates,2020-07-30,estimate based on partial data,5,0,18,0,8
United Arab Emirates,2020-07-31,estimate based on partial data,6,0,24,0,10
United Arab Emirates,2020-08-01,estimate based on partial data,7,0,31,0,13
United Arab Emirates,2020-08-02,estimate based on partial data,9,0,37,0,15
United Arab Emirates,2020-08-03,estimate based on partial data,10,0,43,0,17
United Arab Emirates,2020-08-04,estimate based on partial data,11,0,47,0,19
United Arab Emirates,2020-08-05,estimate based on partial data,11,0,49,0,19
United Arab Emirates,2020-08-06,estimate based on partial data,11,0,49,0,19
United Arab Emirates,2020-08-07,estimate based on partial data,10,0,47,0,18
United Arab Emirates,2020-08-08,estimate based on partial data,10,0,44,0,16
United Arab Emirates,2020-08-09,estimate based on partial data,9,0,39,0,14
United Arab Emirates,2020-08-10,estimate based on partial data,9,0,35,0,12
United Arab Emirates,2020-08-11,estimate based on partial data,8,0,31,0,11
United Arab Emirates,2020-08-12,estimate based on partial data,9,0,27,0,9
United Arab Emirates,2020-08-13,estimate based on partial data,8,0,24,0,8
United Arab Emirates,2020-08-14,estimate based on partial data,8,0,22,0,8
United Arab Emirates,2020-08-15,estimate based on partial data,7,0,21,0,7
United Arab Emirates,2020-08-16,estimate based on partial data,7,0,20,0,7
United Arab Emirates,2020-08-17,forecast,6,0,19,0,6
United Arab Emirates,2020-08-18,forecast,6,0,18,0,6
United Arab Emirates,2020-08-19,forecast,5,0,17,0,5
United Arab Emirates,2020-08-20,forecast,5,0,16,0,5
United Arab Emirates,2020-08-21,forecast,5,0,15,0,5
United Arab Emirates,2020-08-22,forecast,4,0,14,0,4
United Arab Emirates,2020-08-23,forecast,4,0,13,0,4
United Arab Emirates,2020-08-24,forecast,4,0,13,0,4
United Arab Emirates,2020-08-25,forecast,4,0,12,0,4
United Arab Emirates,2020-08-26,forecast,3,0,11,0,3
United Arab Emirates,2020-08-27,forecast,3,0,11,0,3
United Arab Emirates,2020-08-28,forecast,3,0,10,0,3
United Arab Emirates,2020-08-29,forecast,3,0,10,0,3
United Arab Emirates,2020-08-30,forecast,3,0,9,0,3
United Kingdom,2020-06-07,estimate,70,57,83,64,74
United Kingdom,2020-06-08,estimate,66,54,79,61,71
United Kingdom,2020-06-09,estimate,63,52,76,58,67
United Kingdom,2020-06-10,estimate,60,50,72,56,65
United Kingdom,2020-06-11,estimate,57,47,69,53,61
United Kingdom,2020-06-12,estimate,55,46,66,50,58
United Kingdom,2020-06-13,estimate,52,43,63,48,56
United Kingdom,2020-06-14,estimate,50,41,60,46,53
United Kingdom,2020-06-15,estimate,47,39,57,44,51
United Kingdom,2020-06-16,estimate,45,36,54,41,48
United Kingdom,2020-06-17,estimate,43,35,52,39,46
United Kingdom,2020-06-18,estimate,41,33,49,37,44
United Kingdom,2020-06-19,estimate,39,31,47,36,42
United Kingdom,2020-06-20,estimate,38,30,45,34,40
United Kingdom,2020-06-21,estimate,36,29,43,33,39
United Kingdom,2020-06-22,estimate,34,27,41,32,37
United Kingdom,2020-06-23,estimate,33,26,39,30,35
United Kingdom,2020-06-24,estimate,31,25,38,28,33
United Kingdom,2020-06-25,estimate,30,24,36,27,32
United Kingdom,2020-06-26,estimate,29,23,35,26,30
United Kingdom,2020-06-27,estimate,27,22,33,25,29
United Kingdom,2020-06-28,estimate,26,21,32,24,28
United Kingdom,2020-06-29,estimate,25,20,31,23,27
United Kingdom,2020-06-30,estimate,24,19,29,22,26
United Kingdom,2020-07-01,estimate,23,18,28,21,25
United Kingdom,2020-07-02,estimate,22,18,27,20,24
United Kingdom,2020-07-03,estimate,21,17,26,19,23
United Kingdom,2020-07-04,estimate,20,16,25,19,22
United Kingdom,2020-07-05,estimate,20,16,24,18,22
United Kingdom,2020-07-06,estimate,19,15,23,17,21
United Kingdom,2020-07-07,estimate,18,14,22,17,20
United Kingdom,2020-07-08,estimate,18,14,22,16,19
United Kingdom,2020-07-09,estimate,17,13,21,15,19
United Kingdom,2020-07-10,estimate,16,13,20,15,18
United Kingdom,2020-07-11,estimate,16,13,20,15,18
United Kingdom,2020-07-12,estimate,15,12,19,14,17
United Kingdom,2020-07-13,estimate,15,11,18,14,16
United Kingdom,2020-07-14,estimate,15,11,18,13,16
United Kingdom,2020-07-15,estimate,14,11,17,13,15
United Kingdom,2020-07-16,estimate,14,11,17,13,15
United Kingdom,2020-07-17,estimate,13,10,17,12,15
United Kingdom,2020-07-18,estimate,13,10,16,12,14
United Kingdom,2020-07-19,estimate,13,10,16,11,14
United Kingdom,2020-07-20,estimate,13,10,15,11,13
United Kingdom,2020-07-21,estimate,12,9,15,11,13
United Kingdom,2020-07-22,estimate,12,9,15,11,13
United Kingdom,2020-07-23,estimate,12,9,14,11,13
United Kingdom,2020-07-24,estimate,11,9,14,10,12
United Kingdom,2020-07-25,estimate,11,9,14,10,12
United Kingdom,2020-07-26,estimate,11,8,14,10,12
United Kingdom,2020-07-27,estimate,11,8,14,10,12
United Kingdom,2020-07-28,estimate,11,8,14,9,12
United Kingdom,2020-07-29,estimate,11,8,14,9,12
United Kingdom,2020-07-30,estimate based on partial data,10,7,14,9,11
United Kingdom,2020-07-31,estimate based on partial data,10,7,14,9,11
United Kingdom,2020-08-01,estimate based on partial data,10,7,14,8,11
United Kingdom,2020-08-02,estimate based on partial data,10,7,14,8,11
United Kingdom,2020-08-03,estimate based on partial data,10,6,14,7,10
United Kingdom,2020-08-04,estimate based on partial data,9,6,14,7,10
United Kingdom,2020-08-05,estimate based on partial data,9,5,14,7,10
United Kingdom,2020-08-06,estimate based on partial data,9,5,14,7,10
United Kingdom,2020-08-07,estimate based on partial data,9,5,15,6,10
United Kingdom,2020-08-08,estimate based on partial data,9,4,15,6,10
United Kingdom,2020-08-09,estimate based on partial data,9,4,15,6,9
United Kingdom,2020-08-10,estimate based on partial data,8,4,16,5,9
United Kingdom,2020-08-11,estimate based on partial data,8,3,16,5,9
United Kingdom,2020-08-12,estimate based on partial data,8,3,16,4,9
United Kingdom,2020-08-13,estimate based on partial data,8,3,17,4,8
United Kingdom,2020-08-14,estimate based on partial data,8,2,17,4,8
United Kingdom,2020-08-15,estimate based on partial data,7,2,18,4,8
United Kingdom,2020-08-16,estimate based on partial data,7,1,18,4,8
United Kingdom,2020-08-17,forecast,7,1,19,4,8
United Kingdom,2020-08-18,forecast,7,1,19,3,8
United Kingdom,2020-08-19,forecast,7,1,20,3,8
United Kingdom,2020-08-20,forecast,7,1,20,3,8
United Kingdom,2020-08-21,forecast,7,1,21,3,7
United Kingdom,2020-08-22,forecast,7,1,22,2,7
United Kingdom,2020-08-23,forecast,6,1,22,2,7
United Kingdom,2020-08-24,forecast,6,0,22,2,7
United Kingdom,2020-08-25,forecast,6,0,23,2,7
United Kingdom,2020-08-26,forecast,6,0,24,2,7
United Kingdom,2020-08-27,forecast,6,0,24,2,7
United Kingdom,2020-08-28,forecast,6,0,25,1,6
United Kingdom,2020-08-29,forecast,6,0,26,1,6
United Kingdom,2020-08-30,forecast,6,0,27,1,6
United States,2020-06-07,estimate,693,592,801,640,724
United States,2020-06-08,estimate,684,584,791,635,717
United States,2020-06-09,estimate,676,569,773,631,712
United States,2020-06-10,estimate,669,564,766,634,715
United States,2020-06-11,estimate,663,559,760,629,710
United States,2020-06-12,estimate,658,556,755,624,704
United States,2020-06-13,estimate,654,551,750,618,698
United States,2020-06-14,estimate,651,551,749,617,697
United States,2020-06-15,estimate,649,551,748,616,696
United States,2020-06-16,estimate,647,545,742,610,690
United States,2020-06-17,estimate,645,542,740,610,691
United States,2020-06-18,estimate,645,539,740,607,687
United States,2020-06-19,estimate,646,539,743,607,688
United States,2020-06-20,estimate,647,546,750,600,681
United States,2020-06-21,estimate,649,554,760,605,686
United States,2020-06-22,estimate,653,551,758,609,692
United States,2020-06-23,estimate,659,559,768,608,692
United States,2020-06-24,estimate,663,561,775,624,708
United States,2020-06-25,estimate,670,564,779,623,708
United States,2020-06-26,estimate,677,565,784,640,725
United States,2020-06-27,estimate,686,577,802,656,741
United States,2020-06-28,estimate,697,579,806,660,746
United States,2020-06-29,estimate,708,595,824,660,747
United States,2020-06-30,estimate,719,605,836,680,767
United States,2020-07-01,estimate,733,632,866,692,781
United States,2020-07-02,estimate,748,637,873,702,792
United States,2020-07-03,estimate,764,639,873,717,809
United States,2020-07-04,estimate,780,674,909,724,817
United States,2020-07-05,estimate,798,679,917,746,842
United States,2020-07-06,estimate,816,693,936,766,864
United States,2020-07-07,estimate,835,710,959,782,881
United States,2020-07-08,estimate,857,723,982,798,897
United States,2020-07-09,estimate,878,752,1021,820,921
United States,2020-07-10,estimate,901,764,1040,834,939
United States,2020-07-11,estimate,922,776,1062,854,965
United States,2020-07-12,estimate,944,794,1091,868,986
United States,2020-07-13,estimate,965,814,1122,891,1014
United States,2020-07-14,estimate,987,850,1170,904,1032
United States,2020-07-15,estimate,1007,839,1169,925,1060
United States,2020-07-16,estimate,1025,858,1198,949,1090
United States,2020-07-17,estimate,1044,878,1229,955,1098
United States,2020-07-18,estimate,1060,887,1247,971,1117
United States,2020-07-19,estimate,1073,903,1269,988,1134
United States,2020-07-20,estimate,1085,922,1295,989,1137
United States,2020-07-21,estimate,1095,928,1293,989,1136
United States,2020-07-22,estimate,1102,939,1302,1018,1165
United States,2020-07-23,estimate,1109,949,1313,1029,1174
United States,2020-07-24,estimate,1115,951,1313,1041,1184
United States,2020-07-25,estimate,1117,949,1309,1033,1176
United States,2020-07-26,estimate,1119,955,1317,1038,1181
United States,2020-07-27,estimate,1118,946,1312,1028,1174
United States,2020-07-28,estimate,1118,933,1301,1055,1207
United States,2020-07-29,estimate,1118,937,1317,1035,1193
United States,2020-07-30,estimate based on partial data,1116,924,1317,1029,1193
United States,2020-07-31,estimate based on partial data,1114,914,1321,1002,1175
United States,2020-08-01,estimate based on partial data,1111,911,1351,1025,1208
United States,2020-08-02,estimate based on partial data,1106,875,1348,993,1190
United States,2020-08-03,estimate based on partial data,1098,843,1356,992,1206
United States,2020-08-04,estimate based on partial data,1096,832,1391,956,1188
United States,2020-08-05,estimate based on partial data,1096,794,1402,944,1196
United States,2020-08-06,estimate based on partial data,1096,773,1436,930,1203
United States,2020-08-07,estimate based on partial data,1093,740,1472,904,1206
United States,2020-08-08,estimate based on partial data,1089,712,1519,883,1215
United States,2020-08-09,estimate based on partial data,1088,640,1525,858,1224
United States,2020-08-10,estimate based on partial data,1086,611,1581,861,1256
United States,2020-08-11,estimate based on partial data,1090,576,1635,834,1263
United States,2020-08-12,estimate based on partial data,1087,539,1690,803,1266
United States,2020-08-13,estimate based on partial data,1088,484,1733,747,1249
United States,2020-08-14,estimate based on partial data,1090,429,1776,719,1255
United States,2020-08-15,estimate based on partial data,1091,431,1898,692,1266
United States,2020-08-16,estimate based on partial data,1092,341,1920,660,1273
United States,2020-08-17,forecast,1092,311,1990,658,1304
United States,2020-08-18,forecast,1090,253,2029,619,1301
United States,2020-08-19,forecast,1092,237,2110,581,1298
United States,2020-08-20,forecast,1091,198,2183,581,1330
United States,2020-08-21,forecast,1088,125,2222,517,1297
United States,2020-08-22,forecast,1095,122,2321,500,1307
United States,2020-08-23,forecast,1100,107,2399,474,1312
United States,2020-08-24,forecast,1098,120,2515,387,1256
United States,2020-08-25,forecast,1100,84,2587,398,1289
United States,2020-08-26,forecast,1101,73,2679,385,1299
United States,2020-08-27,forecast,1100,72,2790,367,1308
United States,2020-08-28,forecast,1102,24,2846,326,1292
United States,2020-08-29,forecast,1104,25,2940,309,1295
United States,2020-08-30,forecast,1106,18,3028,297,1305
Uruguay,2020-06-07,estimate,0,0,0,0,0
Uruguay,2020-06-08,estimate,0,0,0,0,0
Uruguay,2020-06-09,estimate,0,0,0,0,0
Uruguay,2020-06-10,estimate,0,0,0,0,0
Uruguay,2020-06-11,estimate,0,0,0,0,0
Uruguay,2020-06-12,estimate,0,0,0,0,0
Uruguay,2020-06-13,estimate,0,0,0,0,0
Uruguay,2020-06-14,estimate,0,0,0,0,0
Uruguay,2020-06-15,estimate,0,0,0,0,0
Uruguay,2020-06-16,estimate,0,0,0,0,0
Uruguay,2020-06-17,estimate,0,0,0,0,0
Uruguay,2020-06-18,estimate,0,0,0,0,0
Uruguay,2020-06-19,estimate,0,0,0,0,0
Uruguay,2020-06-20,estimate,0,0,0,0,0
Uruguay,2020-06-21,estimate,0,0,0,0,0
Uruguay,2020-06-22,estimate,0,0,0,0,0
Uruguay,2020-06-23,estimate,0,0,0,0,0
Uruguay,2020-06-24,estimate,0,0,0,0,0
Uruguay,2020-06-25,estimate,0,0,0,0,0
Uruguay,2020-06-26,estimate,0,0,0,0,0
Uruguay,2020-06-27,estimate,0,0,0,0,0
Uruguay,2020-06-28,estimate,0,0,0,0,0
Uruguay,2020-06-29,estimate,0,0,0,0,0
Uruguay,2020-06-30,estimate,0,0,0,0,0
Uruguay,2020-07-01,estimate,0,0,0,0,0
Uruguay,2020-07-02,estimate,0,0,0,0,0
Uruguay,2020-07-03,estimate,0,0,0,0,0
Uruguay,2020-07-04,estimate,0,0,0,0,0
Uruguay,2020-07-05,estimate,0,0,0,0,0
Uruguay,2020-07-06,estimate,0,0,0,0,0
Uruguay,2020-07-07,estimate,0,0,0,0,0
Uruguay,2020-07-08,estimate,0,0,0,0,0
Uruguay,2020-07-09,estimate,0,0,0,0,0
Uruguay,2020-07-10,estimate,0,0,0,0,0
Uruguay,2020-07-11,estimate,0,0,0,0,0
Uruguay,2020-07-12,estimate,0,0,0,0,0
