source,region,date,strat,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
united-kingdom,South East,2020-11-17,,0.912864987816143,0.912469869675177,0.0301475829972643,0.86174667103447,0.892330064772797,0.904648080769533,0.91993904833552,0.932390808424673,0.961199334858255
united-kingdom,South East,2020-11-18,,0.923024284443991,0.922869830755547,0.0295464013228143,0.874394209139588,0.903058733703429,0.915230269485371,0.930445338828222,0.942762031615588,0.970636846188168
united-kingdom,South East,2020-11-19,,0.936842374767042,0.937070100878218,0.0290777493213569,0.88914623928748,0.917155944146363,0.93028197333324,0.944344192979815,0.95651403569312,0.984027331938516
united-kingdom,South East,2020-11-20,,0.955312891090587,0.954750036090054,0.0288023616000748,0.907563857152524,0.934959003232727,0.947647358849952,0.962679680263069,0.973782531264534,1.00094218123033
united-kingdom,South East,2020-11-21,,0.975987250842438,0.97553037965971,0.0287418146910844,0.928198618397066,0.956842524714596,0.968931159607088,0.983088358256797,0.994033445677412,1.02106704474433
united-kingdom,South East,2020-11-22,,0.999021291120754,0.998982350079508,0.0288952823254537,0.951729151512163,0.980421182333871,0.992441005814182,1.00599600107731,1.01755910685973,1.04482414278072
united-kingdom,South East,2020-11-23,,1.02422559151541,1.02463479522194,0.0292545109045812,0.977703832551622,1.00637396435909,1.01755417123158,1.03113529569328,1.04303328714886,1.07290161938146
united-kingdom,South East,2020-11-24,,1.05121283934963,1.05197887717394,0.0298077234000491,1.00447575090885,1.03315701120827,1.04424910010702,1.05845642586611,1.070800530458,1.10098050558644
united-kingdom,South East,2020-11-25,,1.07903035133783,1.08047027151562,0.0305325456942312,1.03375738466589,1.06028288188967,1.07206114762371,1.0872802057197,1.09990265719932,1.13185313078179
united-kingdom,South East,2020-11-26,,1.10817793519219,1.10952962517497,0.0313858595700629,1.06125342356143,1.08833613493215,1.10056521088746,1.1166796516255,1.12968525618361,1.16265741258908
united-kingdom,South East,2020-11-27,,1.13755113598241,1.13854287438365,0.0323008525727975,1.08904191727669,1.11653385352266,1.12921775640851,1.14556772868185,1.15929019708447,1.19281210202509
united-kingdom,South East,2020-11-28,,1.16551408119715,1.16686377566008,0.0331974806990372,1.11467598933483,1.14429558552208,1.15698903113502,1.17434066056118,1.18863511273862,1.22239283646709
united-kingdom,South East,2020-11-29,,1.1923081854096,1.19382140512662,0.0340038722665043,1.14099822214277,1.17002421577816,1.18377912787893,1.20138408605118,1.21626309941285,1.25108082574853
united-kingdom,South East,2020-11-30,,1.21727453397375,1.21873521894389,0.0346780126870969,1.16493665438231,1.19397007948788,1.20877674710408,1.22620617382591,1.24159109151337,1.27800851336984
united-kingdom,South East,2020-12-01,,1.23970517529269,1.2409394246828,0.0352163234744623,1.1861828299389,1.21611905853352,1.23058216222916,1.24828031092022,1.26392943285091,1.30115562089546
united-kingdom,South East,2020-12-02,,1.25860018458474,1.25981690900377,0.0356403376418398,1.20534885315662,1.23508972248271,1.24907261051636,1.26752724012296,1.28238988650381,1.32199529987011
united-kingdom,South East,2020-12-03,,1.27310898024824,1.27484095257288,0.0359644324713122,1.21951088598258,1.25063125811533,1.26443494346905,1.2820560303803,1.29687748061873,1.337741610838
united-kingdom,South East,2020-12-04,,1.28363057110659,1.28562071239397,0.0361633620269159,1.22973615942216,1.26140194056529,1.27510534447864,1.2920381382035,1.30761119356379,1.34888543354158
united-kingdom,South East,2020-12-05,,1.28973573059973,1.29194435801041,0.0361677197232115,1.23563109470494,1.26764446286108,1.28110742128317,1.29837390275146,1.3142173102453,1.3550531125457
united-kingdom,South East,2020-12-06,,1.29153183611389,1.29381232411958,0.0359055685978609,1.23904602347169,1.26921831853306,1.28335543420816,1.29999068457689,1.31577328256678,1.35411125438671
united-kingdom,South East,2020-12-07,,1.28913082941824,1.29145298448224,0.0353798035415307,1.23769362008647,1.26800191917213,1.28144335805921,1.29835987541881,1.31312207734574,1.35159293840392
united-kingdom,South East,2020-12-08,,1.28397857701376,1.28531469590949,0.0347391519935604,1.23150335855331,1.26251060761954,1.27576482425809,1.29259456524302,1.30658302200904,1.34233630735523
united-kingdom,South East,2020-12-09,,1.27583357598244,1.27603178105608,0.0342805830741146,1.21999656886462,1.25390524883001,1.26735584870787,1.28380024445495,1.29818751890014,1.33278989302487
united-kingdom,South East,2020-12-10,,1.26546912548212,1.26436707319433,0.0343310614996464,1.2065490020976,1.24242129066016,1.25662214380493,1.27337845766124,1.28700816472083,1.31965833173054
united-kingdom,South East,2020-12-11,,1.25328981924251,1.25113875272802,0.0350378335253579,1.19071741794018,1.22846224758112,1.24378955213802,1.26130582493379,1.27523989053198,1.30517823607281
united-kingdom,South East,2020-12-12,,1.23960349476209,1.23714255087441,0.0362223612274858,1.17249060958783,1.21404219922389,1.230710510469,1.24777288757072,1.26204635962606,1.29227818347068
united-kingdom,South East,2020-12-13,,1.22577616111821,1.22308065717192,0.037436383960025,1.15624271225719,1.19992470125339,1.2167959006125,1.23471048919902,1.24887827237015,1.27968152736387
united-kingdom,South East,2020-12-14,,1.21267473864995,1.20950587376815,0.0381629112319101,1.14214256405215,1.18598802360028,1.20342025676249,1.22147749546422,1.23531174842873,1.26649989724543
united-kingdom,South East,2020-12-15,,1.20005985113205,1.1967851562133,0.038010038184847,1.13073085548942,1.17368862736703,1.19095690581793,1.20920923752936,1.22256855715237,1.25314230182415
united-kingdom,South East,2020-12-16,,1.18812856659213,1.18508265044824,0.036830730330269,1.12096420621627,1.1627004766317,1.17907780595195,1.1969395592417,1.20972816737455,1.24012371664294
united-kingdom,South East,2020-12-17,,1.17731054832273,1.17436007685731,0.0347861835235789,1.11592190296163,1.15333252466349,1.16822886372753,1.18529432976727,1.19817053477193,1.22696438806793
united-kingdom,South East,2020-12-18,,1.16632678316265,1.16439208182411,0.0323739313994063,1.1106633786687,1.14420682819436,1.15791679461807,1.17400486117206,1.18633536882655,1.21454508581704
united-kingdom,South East,2020-12-19,,1.15537071627265,1.1547952584696,0.0303785775785432,1.10460943221317,1.13540903337893,1.14803676776537,1.1628320448988,1.17489609151229,1.20373448330776
united-kingdom,South East,2020-12-20,,1.14493363494262,1.14507072937141,0.0296069702060507,1.09663055762049,1.12603009806356,1.13731412614783,1.1515508654196,1.16472386929829,1.19454550941864
united-kingdom,South East,2020-12-21,,1.13311569099087,1.13466025112052,0.0303751342105741,1.0872614769543,1.11423597684461,1.12593009804853,1.14044911661757,1.15360048581938,1.18747152647341
united-kingdom,South East,2020-12-22,,1.12062247747188,1.12301388501732,0.0322119556962721,1.07459244587178,1.10105828888957,1.11286550325569,1.12845215999347,1.14250439634592,1.17830364985807
united-kingdom,South East,2020-12-23,,1.10677732967128,1.10966338868806,0.0341931659058167,1.0592047568062,1.08661046156435,1.0987927111546,1.11453103300093,1.12954011669305,1.16921541257632
united-kingdom,South East,2020-12-24,,1.09095635285506,1.09429093955651,0.0354829971070619,1.04298438792355,1.07026578364419,1.08284551631928,1.09861596410622,1.11417387856952,1.15703501355003
united-kingdom,South East,2020-12-25,,1.07345261163943,1.07678009204212,0.0356292111777027,1.02505809848722,1.05214161675309,1.06519228793306,1.08154150188129,1.09682050159895,1.14084091588874
united-kingdom,South East,2020-12-26,,1.05434563504803,1.0572374456257,0.0346199820024133,1.00569758174799,1.03325942612128,1.0462758702665,1.06220165869694,1.07728578395636,1.11723763042864
united-kingdom,South East,2020-12-27,,1.03343842343661,1.03597991918937,0.0328101193886533,0.986912336106302,1.01347724929665,1.02611477826696,1.04131310801113,1.05550449564135,1.09344460182205
united-kingdom,South East,2020-12-28,,1.01173142389899,1.01349147320396,0.0307628130782751,0.965943066610844,0.99228319377852,1.00467384121251,1.01941849735552,1.03235194592315,1.06687674209594
united-kingdom,South East,2020-12-29,,0.989432827449692,0.990360559911845,0.029030579736876,0.945370553362923,0.971063094797478,0.982140108244381,0.996570614292187,1.00895038752267,1.04023513884966
united-kingdom,South East,2020-12-30,,0.966735549769712,0.967212399116018,0.0279341998468102,0.922419605294577,0.948466105961764,0.959636212920034,0.973888568356944,0.985183771600515,1.01505487180121
united-kingdom,South East,2020-12-31,,0.944567072739962,0.944648071157797,0.0274600004341078,0.900266154786238,0.927174795297868,0.938063117814626,0.951680315092676,0.962685625608512,0.990274112010135
united-kingdom,South East,2021-01-01,,0.923433949573975,0.923197538297,0.0273542015281532,0.877558968555464,0.90617120696238,0.917371245649974,0.93012685791096,0.941153097203216,0.966869979920873
united-kingdom,South East,2021-01-02,,0.90415689101005,0.903288764843256,0.0273213098300812,0.856207052425851,0.887090434097354,0.89801481431127,0.910566003424695,0.92164107231496,0.946182475291568
united-kingdom,South East,2021-01-03,,0.886663546508173,0.885231782431001,0.0271695673498842,0.837456411905588,0.868868423969622,0.88006349867974,0.892478003582089,0.903074064955683,0.926975183062775
united-kingdom,South East,2021-01-04,,0.870792621123561,0.869215123565772,0.0268510207035403,0.822811908836398,0.853083909933076,0.864194472545472,0.87680215718398,0.886897648092265,0.910264338621369
united-kingdom,South East,2021-01-05,,0.85661090285644,0.855311943785439,0.0264287739794636,0.81066370123874,0.838822934754571,0.850180759049438,0.863157420370232,0.873163536401157,0.895388843898022
united-kingdom,South East,2021-01-06,,0.844682749884696,0.843493574936102,0.0260121987249245,0.798623297407872,0.827001147398885,0.838322596004954,0.850792258289532,0.861317334772202,0.883539321545713
united-kingdom,South East,2021-01-07,,0.834665027909856,0.833648572712534,0.025691065018867,0.789075839811944,0.817326141864022,0.82787954985146,0.840484096953839,0.851414737175854,0.872906647249101
united-kingdom,South East,2021-01-08,,0.826207318672974,0.825605241789686,0.025496663364971,0.782671417702652,0.809267553012377,0.819862761068069,0.832730649987483,0.843256638882136,0.86417681419701
united-kingdom,South East,2021-01-09,,0.81916864103738,0.81915522323439,0.0254060522599905,0.777290576894558,0.802616555732712,0.813251874845533,0.826017920055866,0.836621806254426,0.858949399601991
united-kingdom,South East,2021-01-10,,0.813917415894405,0.814075409420519,0.0253772040940038,0.772318038752737,0.797453696318881,0.807827371870717,0.820587196280852,0.83109227856738,0.854874172848317
united-kingdom,South East,2021-01-11,,0.810011585220375,0.810145671403738,0.0253821035949987,0.768281121223721,0.793258315132953,0.803636595436125,0.816778211596995,0.827026681504905,0.852191326091702
united-kingdom,South East,2021-01-12,,0.806881715481179,0.807160806032199,0.0254139824153051,0.765726887420405,0.790208052248407,0.80073310654641,0.813554319441567,0.823888103025229,0.84881651693847
united-kingdom,South East,2021-01-13,,0.804586292813409,0.80493642697754,0.0254723254380466,0.763215587974806,0.787999369887798,0.798259203961275,0.811210102418695,0.821630267604277,0.846833380909003
united-kingdom,South East,2021-01-14,,0.80286053539454,0.803309670391541,0.0255475989228398,0.761708092124634,0.786575058678704,0.796948136304888,0.809258926551255,0.81990737001357,0.845488677554443
united-kingdom,South East,2021-01-15,,0.801694216461698,0.802136172969278,0.0256229868275698,0.760855159083477,0.785799794477224,0.79545059261824,0.807501698192454,0.81847511567533,0.844815604561529
united-kingdom,South East,2021-01-16,,0.800455876278644,0.801284841408438,0.0256911807384071,0.760484473257736,0.784468447265532,0.794525506559809,0.806769062266757,0.817346039137757,0.845250364782551
united-kingdom,South East,2021-01-17,,0.799719666687607,0.800631787362616,0.0257697593938268,0.760621663933692,0.783458995404179,0.79365226123945,0.805830804537895,0.81684644350466,0.845032456881662
united-kingdom,South East,2021-01-18,,0.798917281632356,0.800054726070395,0.0258996851179749,0.759671133115037,0.782531697605331,0.792857107352703,0.805430555574135,0.815869124746214,0.844912207435382
united-kingdom,South East,2021-01-19,,0.798257083336099,0.799429151998967,0.0261238714287085,0.7582080381444,0.782101022736281,0.792091356116722,0.804604009770359,0.815384232717127,0.845383242662373
united-kingdom,South East,2021-01-20,,0.797645281266722,0.798627523494091,0.0264570528724031,0.757188936518382,0.781085735141486,0.791352060973255,0.804122798172902,0.814892968674448,0.843906421589362
united-kingdom,South East,2021-01-21,,0.796437779453046,0.797522302595914,0.0268662339918545,0.755352752339666,0.779845016433001,0.790279662461595,0.803146150086682,0.81422903590582,0.843929666631496
united-kingdom,South East,2021-01-22,,0.795181414529322,0.795992941828167,0.0272776343411044,0.752178311928422,0.778188979592331,0.788570547276486,0.801895451640059,0.812925294733871,0.842753464350774
united-kingdom,South East,2021-01-23,,0.793197379217807,0.793935923758788,0.0276129907673326,0.749805852254279,0.775858778291481,0.786402178119684,0.799880832611779,0.811042760737988,0.840372955460399
united-kingdom,South East,2021-01-24,,0.790356840688067,0.791276040349594,0.0278447676508389,0.747190521075359,0.772763089469575,0.783887925986459,0.79722878614561,0.808744420379979,0.838263687466168
united-kingdom,South East,2021-01-25,,0.787081115126231,0.787976596000546,0.0280537892828336,0.743192446289772,0.769799630957912,0.78028672760637,0.793859474090973,0.805678354467223,0.835823173691282
united-kingdom,South East,2021-01-26,,0.783369737761836,0.78404635509653,0.0284711262044854,0.738168510456218,0.765623281278596,0.776148313944862,0.790516167452724,0.802374152285195,0.831751047859531
united-kingdom,South East,2021-01-27,,0.778863969982439,0.77954177580536,0.0294795027360803,0.731824912849113,0.760161469120998,0.771961185642581,0.786325930453849,0.798836205606398,0.829773837642473
united-kingdom,South East,2021-01-28,,0.774139615793868,0.774564052708634,0.0315420837762304,0.722821710806795,0.753604471879453,0.766699949543817,0.782262891641194,0.795410433101751,0.827783194567932
united-kingdom,South East,2021-01-29,,0.769286354830726,0.769251368042696,0.0350576732979193,0.712095861915403,0.745600559350863,0.760797028657823,0.778237530438104,0.792738824520459,0.826841943565958
united-kingdom,South East,2021-01-30,,0.764132124962739,0.763767372941375,0.0402251937069445,0.697255632400616,0.737355581105472,0.754114679977076,0.77397050646314,0.790291383922444,0.83115563870577
united-kingdom,South East,2021-01-31,,0.758421299057593,0.758287359021648,0.0470181982573141,0.680043694719102,0.72760931885471,0.747309721793098,0.769613155397284,0.787982509222131,0.836315909292367
united-kingdom,South West,2020-10-19,,0.969669590619516,0.972012069203453,0.0910173339390322,0.824959265573567,0.90997065416166,0.948377888157437,0.993754974754298,1.03357433461374,1.12097937164651
united-kingdom,South West,2020-10-20,,0.985648030534745,0.986912643346498,0.078464921441402,0.858597731228245,0.933545544423157,0.965928658983891,1.00786626883247,1.03973729240877,1.11624037681454
united-kingdom,South West,2020-10-21,,1.00263780013485,1.00315665010153,0.0674371693940502,0.891433623081946,0.95609515643431,0.985003960509364,1.02035946491031,1.04906039066297,1.11378733587124
united-kingdom,South West,2020-10-22,,1.02050596212843,1.02038065655915,0.0580433982022141,0.926938122355415,0.980872579321324,1.00535921952617,1.03561544079327,1.06009665266505,1.11454495243924
